code,name,vintage,grower,colour,region,appellation,currency,tax,pack,size,lwin,bordeauxCode,productType,url,offer_price,offer_cs,offer_btl
LEFBB12B,"Domaine Leflaive, Bienvenues-Batard-Montrachet Grand Cru",2012,Domaine Leflaive,White,Burgundy,Bienvenues-Batard-Montrachet,GBP,IB,3,75,1132524,888304,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lefbb-2012,733.33,1,0
OBERC2019BTL,"Olivier Bernstein, Chambertin Grand Cru",2019,Olivier Bernstein,Red,Burgundy,Chambertin,GBP,IB,3,75,1319848,1570213,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/oberc-2019,733.33,1,0
ROMCO06B,"Domaine Georges Roumier, Chambolle-Musigny Premier Cru, Les Combottes",2006,Domaine Georges Roumier,Red,Burgundy,Chambolle-Musigny,GBP,IB,3,75,1056848,975972,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/romco-2006,810.0,1,0
ROLMC09B,"Domaine Roulot, Meursault Premier Cru, Charmes",2009,Domaine Roulot,White,Burgundy,Meursault,GBP,IB,3,75,1080001,884770,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/rolmc-2009,811.0,1,0
LEFBB21B,"Domaine Leflaive, Bienvenues-Batard-Montrachet Grand Cru",2021,Domaine Leflaive,White,Burgundy,Bienvenues-Batard-Montrachet,GBP,IB,3,75,1132524,895464,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lefbb-2021,823.33,1,0
PRRCV18B,"Prieure Roch, Clos de Vougeot Grand Cru",2018,Prieure Roch,Red,Burgundy,Clos de Vougeot,GBP,IB,3,75,1053397,879919,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/prrcv-2018,866.67,3,0
DUJBM09B,"Domaine Dujac, Bonnes Mares Grand Cru",2009,Domaine Dujac,Red,Burgundy,Bonnes Mares,GBP,IB,3,75,1030484,971433,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujbm-2009,900.0,1,0
MUGBM14B,"Jacques-Frederic Mugnier, Bonnes Mares Grand Cru",2014,Jacques-Frederic Mugnier,Red,Burgundy,Bonnes Mares,GBP,IB,3,75,1049626,967646,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/mugbm-2014,1000.0,1,0
MUGBM06B,"Jacques-Frederic Mugnier, Bonnes Mares Grand Cru",2006,Jacques-Frederic Mugnier,Red,Burgundy,Bonnes Mares,GBP,IB,3,75,1049626,980286,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/mugbm-2006,1055.0,3,0
TRECH16B,"Domaine Cecile Tremblay, Chapelle-Chambertin Grand Cru",2016,Domaine Cecile Tremblay,Red,Burgundy,Chapelle-Chambertin,GBP,IB,3,75,1226647,977918,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/trech-2016,1250.0,1,0
TRECH14B,"Domaine Cecile Tremblay, Chapelle-Chambertin Grand Cru",2014,Domaine Cecile Tremblay,Red,Burgundy,Chapelle-Chambertin,GBP,IB,3,75,1226647,878415,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/trech-2014,1250.0,1,0
LEFBM12B,"Domaine Leflaive, Batard-Montrachet Grand Cru",2012,Domaine Leflaive,White,Burgundy,Batard-Montrachet,GBP,IB,3,75,1073368,877659,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lefbm-2012,1600.0,1,0
PIN19B,"Le Pin, Pomerol",2019,Le Pin,Red,Bordeaux,Pomerol,GBP,IB,3,75,1014192,898737,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pin-2019,2166.67,2,0
DRCRS14B,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2014,Domaine de la Romanee-Conti,Red,Burgundy,Romanee-Saint-Vivant,GBP,IB,3,75,1028690,889779,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/drcrs-2014,2500.0,1,0
DRCGE17B,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2017,Domaine de la Romanee-Conti,Red,Burgundy,Grands Echezeaux,GBP,IB,3,75,1028661,893607,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/drcge-2017,2633.33,1,0
DRCCO14B,"Domaine de la Romanee-Conti, Corton Grand Cru, Prince Florent de Merode",2014,Domaine de la Romanee-Conti,Red,Burgundy,Corton,GBP,IB,3,75,1149111,874319,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/drcco-2014,2916.67,1,0
PIN19B,"Le Pin, Pomerol",2019,Le Pin,Red,Bordeaux,Pomerol,GBP,IB,3,75,1014192,898737,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pin-2019,2916.67,2,0
LERPV00B,"Domaine Leroy, Pommard, Les Vignots",2000,Domaine Leroy,Red,Burgundy,Pommard,GBP,IB,3,75,1044416,882720,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lerpv-2000,3033.33,1,0
LERVB13B,"Domaine Leroy, Vosne-Romanee Premier Cru, Les Beaux Monts",2013,Domaine Leroy,Red,Burgundy,Vosne-Romanee,GBP,IB,3,75,1044676,895448,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lervb-2013,3085.67,1,0
DRCGE11B,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2011,Domaine de la Romanee-Conti,Red,Burgundy,Grands Echezeaux,GBP,IB,3,75,1028661,890237,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/drcge-2011,3690.67,1,0
BRAD20B,"Chateau Branaire-Ducru 4eme Cru Classe, Saint-Julien",2020,Chateau Branaire-Ducru,Red,Bordeaux,Saint-Julien,GBP,IB,3,75,1007257,880342,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/brad-2020,31.67,1,0
REMIGRB2013BTL,"Remirez de Ganuza, Gran Reserva Blanco, Rioja",2013,Remirez de Ganuza,White,Rioja,None,GBP,IB,3,75,2117982,1586130,Wine,https://bordeauxindex.com/fine-wine/spain/rioja/remigrb-2013,43.33,3,0
CARM21B,"Chateau Les Carmes Haut-Brion, Pessac-Leognan",2021,Chateau Les Carmes Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,3,75,1007808,876505,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carm-2021,56.67,2,0
CARM21B,"Chateau Les Carmes Haut-Brion, Pessac-Leognan",2021,Chateau Les Carmes Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,3,75,1007808,876505,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carm-2021,58.33,7,0
PILCSR20B,"Domaine Paul Pillot, Chassagne-Montrachet Premier Cru, Clos Saint-Jean Rouge",2020,Paul Pillot,Red,Burgundy,Chassagne-Montrachet,GBP,IB,3,75,1051276,980772,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/pilcsr-2020,60.0,1,0
JADCHE2021BTL,"Maison Louis Jadot, Chassagne-Montrachet Premier Cru, Les Chenevottes",2021,Louis Jadot,White,Burgundy,Chassagne-Montrachet,GBP,IB,3,75,1070556,2080238,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadche-2021,65.0,68,0
CALS21B,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",2021,Chateau Calon Segur,Red,Bordeaux,Saint-Estephe,GBP,IB,3,75,1007475,881256,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cals-2021,66.67,2,0
JADMH2022BTL,"Maison Louis Jadot, Meursault Premier Cru, Charmes",2022,Louis Jadot,White,Burgundy,Meursault,GBP,IB,3,75,1070761,1570057,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadmh-2022,76.67,11,0
CARM20B,"Chateau Les Carmes Haut-Brion, Pessac-Leognan",2020,Chateau Les Carmes Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,3,75,1007808,891909,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carm-2020,81.67,11,0
CONS21B,"Chateau La Conseillante, Pomerol",2021,Chateau La Conseillante,Red,Bordeaux,Pomerol,GBP,IB,3,75,1008746,878736,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cons-2021,108.33,1,0
NOENM20B,"Alain Hudelot-Noellat, Nuits-Saint-Georges Premier Cru, Aux Murgers",2020,Alain Hudelot-Noellat,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,3,75,1037379,980367,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/noenm-2020,113.33,1,0
BOUCH2022BTL,"Bouchard Pere et Fils, Corton-Charlemagne Grand Cru",2022,Bouchard Pere et Fils,White,Burgundy,Corton-Charlemagne,GBP,IB,3,75,1061994,1570559,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bouch-2022,123.33,3,0
LELA14B,"Chateau Leoville Las Cases 2eme Cru Classe, Saint-Julien",2014,Chateau Leoville Las Cases,Red,Bordeaux,Saint-Julien,GBP,IB,3,75,1012374,1502553,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lela-2014,124.67,1,0
NOENM20B,"Alain Hudelot-Noellat, Nuits-Saint-Georges Premier Cru, Aux Murgers",2020,Alain Hudelot-Noellat,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,3,75,1037379,898926,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/noenm-2020,125.0,2,0
DUJCM2021BTL,"Domaine Dujac, Chambolle-Musigny",2021,Domaine Dujac,Red,Burgundy,Chambolle-Musigny,GBP,IB,3,75,1030501,1166220,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujcm-2021,133.33,1,0
HBCL2014BTL,"Henri Boillot, Clos de Vougeot Grand Cru",2014,Henri Boillot,Red,Burgundy,Clos de Vougeot,GBP,IB,3,75,1020694,1569948,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/hbcl-2014,133.33,1,0
JADGJ2021BTL,"Domaine Louis Jadot, Gevrey-Chambertin Premier Cru, Clos Saint-Jacques",2021,Domaine Louis Jadot,Red,Burgundy,Gevrey-Chambertin,GBP,IB,3,75,1038217,1737865,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadgj-2021,135.67,8,0
HBOL17B,"Henri Boillot, Latricieres-Chambertin Grand Cru",2017,Henri Boillot,Red,Burgundy,Latricieres-Chambertin,GBP,IB,3,75,1156551,894336,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/hbol-2017,145.0,1,0
TREBCO18B,"Domaine Cecile Tremblay, Bourgogne, Cote d'Or",2018,Domaine Cecile Tremblay,Red,Burgundy,Bourgogne,GBP,IB,3,75,1863194,881401,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/trebco-2018,145.0,6,0
HBOL17B,"Henri Boillot, Latricieres-Chambertin Grand Cru",2017,Henri Boillot,Red,Burgundy,Latricieres-Chambertin,GBP,IB,3,75,1156551,894336,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/hbol-2017,146.67,1,0
BOUCH21B,"Bouchard Pere et Fils, Corton-Charlemagne Grand Cru",2021,Bouchard Pere et Fils,White,Burgundy,Corton-Charlemagne,GBP,IB,3,75,1061994,888200,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bouch-2021,150.0,1,0
FOUC14B,"Domaine Fourrier, Gevrey-Chambertin Premier Cru, Cherbaudes Vieille Vigne",2014,Domaine Fourrier,Red,Burgundy,Gevrey-Chambertin,GBP,IB,3,75,1543469,873876,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/fouc-2014,158.33,3,0
JADCO21B,"Domaine des Heritiers Louis Jadot, Corton-Charlemagne Grand Cru",2021,Domaine des Heritiers Louis Jadot,White,Burgundy,Corton-Charlemagne,GBP,IB,3,75,1070660,890380,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadco-2021,160.0,1,0
GUIT14B,"E. Guigal, Cote Rotie, La Turque",2014,E. Guigal,Red,Rhone,Cote Rotie,GBP,IB,3,75,1113215,877213,Wine,https://bordeauxindex.com/fine-wine/france/rhone/guit-2014,165.0,1,0
FOUGG17B,"Domaine Fourrier, Gevrey-Chambertin Premier Cru, Les Goulots Vieille Vigne",2017,Domaine Fourrier,Red,Burgundy,Gevrey-Chambertin,GBP,IB,3,75,1762354,875459,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/fougg-2017,166.67,1,0
JADGJ2022BTL,"Domaine Louis Jadot, Gevrey-Chambertin Premier Cru, Clos Saint-Jacques",2022,Domaine Louis Jadot,Red,Burgundy,Gevrey-Chambertin,GBP,IB,3,75,1038217,1570374,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadgj-2022,170.0,3,0
GUIM12B,"E. Guigal, Cote Rotie, La Mouline",2012,E. Guigal,Red,Rhone,Cote Rotie,GBP,IB,3,75,1113202,1502763,Wine,https://bordeauxindex.com/fine-wine/france/rhone/guim-2012,171.0,7,0
HUDCC18B,"Alain Hudelot-Noellat, Chambolle-Musigny Premier Cru, Les Charmes",2018,Alain Hudelot-Noellat,Red,Burgundy,Chambolle-Musigny,GBP,IB,3,75,1037311,877212,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/hudcc-2018,178.33,1,0
JADCO2022BTL,"Domaine des Heritiers Louis Jadot, Corton-Charlemagne Grand Cru",2022,Domaine des Heritiers Louis Jadot,White,Burgundy,Corton-Charlemagne,GBP,IB,3,75,1070660,1569516,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadco-2022,186.67,16,0
GUIT12B,"E. Guigal, Cote Rotie, La Turque",2012,E. Guigal,Red,Rhone,Cote Rotie,GBP,IB,3,75,1113215,1502548,Wine,https://bordeauxindex.com/fine-wine/france/rhone/guit-2012,187.0,2,0
JADCO21B,"Domaine des Heritiers Louis Jadot, Corton-Charlemagne Grand Cru",2021,Domaine des Heritiers Louis Jadot,White,Burgundy,Corton-Charlemagne,GBP,IB,3,75,1070660,890380,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadco-2021,195.0,7,0
BOUBM17B,"Bouchard Pere et Fils, Bonnes Mares Grand Cru",2017,Bouchard Pere et Fils,Red,Burgundy,Bonnes Mares,GBP,IB,3,75,1021590,896407,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/boubm-2017,200.0,1,0
GRFE2021BTL,"Gros Frere et Soeur, Echezeaux Grand Cru",2021,Gros Frere et Soeur,Red,Burgundy,Echezeaux,GBP,IB,3,75,1036343,2051573,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/grfe-2021,208.33,1,0
MORGL14B,"Domaine Denis Mortet, Gevrey-Chambertin Premier Cru, Lavaut Saint-Jacques",2014,Domaine Denis Mortet,Red,Burgundy,Gevrey-Chambertin,GBP,IB,3,75,1214491,974827,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/morgl-2014,215.0,1,0
DUJMD19B,"Domaine Dujac, Morey-Saint-Denis Premier Cru",2019,Domaine Dujac,Red,Burgundy,Morey-Saint-Denis,GBP,IB,3,75,1030615,971823,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujmd-2019,215.0,1,0
CHENSG12B,"Domaine Robert Chevillon, Nuits-Saint-Georges Premier Cru, Les Saints-Georges",2012,Domaine Robert Chevillon,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,3,75,1025237,971779,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/chensg-2012,220.0,1,0
DUROCC18B,"Domaine Duroche, Charmes-Chambertin Grand Cru",2018,Domaine Duroche,Red,Burgundy,Charmes-Chambertin,GBP,IB,3,75,1142066,890734,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/durocc-2018,226.67,1,0
PYCMN16B,"Pierre-Yves Colin-Morey, Meursault, Les Narvaux",2016,Pierre-Yves Colin-Morey,White,Burgundy,Meursault,GBP,IB,3,75,1065628,977681,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/pycmn-2016,235.0,1,0
JADCB17B,"Domaine Louis Jadot, Chambertin-Clos de Beze Grand Cru",2017,Domaine Louis Jadot,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,3,75,1037917,881946,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadcb-2017,235.0,7,0
DYQU98B,"Chateau d'Yquem Premier Cru Superieur, Sauternes",1998,Chateau d'Yquem,White,Bordeaux,Sauternes,GBP,IB,3,75,1017757,897709,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/dyqu-1998,241.67,2,0
PILCA11B,"Domaine Paul Pillot, Chassagne-Montrachet Premier Cru, Cailleret",2011,Domaine Paul Pillot,White,Burgundy,Chassagne-Montrachet,GBP,IB,3,75,1078015,981205,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/pilca-2011,245.0,1,0
MORGL18B,"Domaine Denis Mortet, Gevrey-Chambertin Premier Cru, Lavaut Saint-Jacques",2018,Domaine Denis Mortet,Red,Burgundy,Gevrey-Chambertin,GBP,IB,3,75,1214491,979537,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/morgl-2018,255.67,2,0
CHEV21B,"Chateau Cheval Blanc, Saint-Emilion Grand Cru",2021,Chateau Cheval Blanc,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,3,75,1008108,885304,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/chev-2021,266.67,2,0
BIOBR13B,"Biondi-Santi, Brunello di Montalcino, Riserva",2013,Biondi-Santi,Red,Tuscany,Brunello di Montalcino,GBP,IB,3,75,1174687,873959,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/biobr-2013,283.33,1,0
BOUCB16B,"Bouchard Pere et Fils, Chambertin-Clos de Beze Grand Cru",2016,Bouchard Pere et Fils,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,3,75,1021620,891817,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/boucb-2016,285.67,1,0
HMAGRC17B,"Henri Magnien, Ruchottes-Chambertin Grand Cru",2017,Henri Magnien,Red,Burgundy,Ruchottes-Chambertin,GBP,IB,3,75,1685150,972543,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/hmagrc-2017,286.0,1,0
DDEG09B,"Domaine d'Eugenie, Grands Echezeaux Grand Cru",2009,Domaine d'Eugenie,Red,Burgundy,Grands Echezeaux,GBP,IB,3,75,1031162,892582,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/ddeg-2009,291.67,1,0
BLECD14B,"Benjamin Leroux, Clos Saint-Denis Grand Cru",2014,Benjamin Leroux,Red,Burgundy,Clos Saint-Denis,GBP,IB,3,75,1043493,876451,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/blecd-2014,300.0,1,0
DUROGL18B,"Domaine Duroche, Gevrey-Chambertin Premier Cru, Lavaut Saint-Jacques",2018,Domaine Duroche,Red,Burgundy,Gevrey-Chambertin,GBP,IB,3,75,1216541,890712,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/durogl-2018,316.67,1,0
DUPCC14B,"Bernard Dugat-Py, Charmes-Chambertin Grand Cru, Vieilles Vignes",2014,Bernard Dugat-Py,Red,Burgundy,Charmes-Chambertin,GBP,IB,3,75,1030152,880613,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dupcc-2014,333.33,1,0
DUJVB18B,"Domaine Dujac, Vosne-Romanee Premier Cru, Les Beaux Monts",2018,Domaine Dujac,Red,Burgundy,Vosne-Romanee,GBP,IB,3,75,1030699,894209,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujvb-2018,333.33,1,0
CATNM16B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Murgers",2016,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,3,75,1023581,883999,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnm-2016,350.0,1,0
BOUCB21B,"Bouchard Pere et Fils, Chambertin-Clos de Beze Grand Cru",2021,Bouchard Pere et Fils,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,3,75,1021620,883897,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/boucb-2021,350.0,1,0
LAMG20B,"Domaine Nicole Lamarche, La Grande Rue Grand Cru",2020,Domaine Nicole Lamarche,Red,Burgundy,La Grande Rue,GBP,IB,3,75,1040258,895376,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lamg-2020,366.67,1,0
DLTCH17B,"Chateau de la Tour, Clos de Vougeot Grand Cru, Vieilles Vignes Homage Jean Morin",2017,Chateau de la Tour,Red,Burgundy,Clos de Vougeot,GBP,IB,3,75,1142486,1031814,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dltch-2017,366.67,1,0
GIRBM2018BTL,"Vincent Girardin, Batard-Montrachet Grand Cru",2018,Vincent Girardin,White,Burgundy,Batard-Montrachet,GBP,IB,3,75,1069150,1569517,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/girbm-2018,371.0,1,0
BIOBR13B,"Biondi-Santi, Brunello di Montalcino, Riserva",2013,Biondi-Santi,Red,Tuscany,Brunello di Montalcino,GBP,IB,3,75,1174687,873959,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/biobr-2013,371.67,4,0
TRECC18B,"Domaine Cecile Tremblay, Chambolle-Musigny, Les Cabottes",2018,Domaine Cecile Tremblay,Red,Burgundy,Chambolle-Musigny,GBP,IB,3,75,1170520,972047,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/trecc-2018,395.0,3,0
FOUSJ14B,"Domaine Fourrier, Gevrey-Chambertin Premier Cru, Clos Saint-Jacques Vieille Vigne",2014,Domaine Fourrier,Red,Burgundy,Gevrey-Chambertin,GBP,IB,3,75,1032329,876836,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/fousj-2014,396.67,1,0
BIOBR13B,"Biondi-Santi, Brunello di Montalcino, Riserva",2013,Biondi-Santi,Red,Tuscany,Brunello di Montalcino,GBP,IB,3,75,1174687,873959,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/biobr-2013,398.67,1,0
DROCB20B,"Joseph Drouhin, Chambertin-Clos de Beze Grand Cru",2020,Joseph Drouhin,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,3,75,1028863,975085,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/drocb-2020,400.0,1,0
BOUCB21B,"Bouchard Pere et Fils, Chambertin-Clos de Beze Grand Cru",2021,Bouchard Pere et Fils,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,3,75,1021620,883897,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/boucb-2021,425.0,9,0
GMUE16B,"Gerard Mugneret, Echezeaux Grand Cru",2016,Gerard Mugneret,Red,Burgundy,Echezeaux,GBP,IB,3,75,1247804,877216,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/gmue-2016,448.33,1,0
DYQU01B,"Chateau d'Yquem Premier Cru Superieur, Sauternes",2001,Chateau d'Yquem,White,Bordeaux,Sauternes,GBP,IB,3,75,1017757,1502841,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/dyqu-2001,450.0,1,0
PYCC16B,"Pierre-Yves Colin-Morey, Corton-Charlemagne Grand Cru",2016,Pierre-Yves Colin-Morey,White,Burgundy,Corton-Charlemagne,GBP,IB,3,75,1142819,897111,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/pycc-2016,500.0,1,0
DROCA20B,"Joseph Drouhin, Chambolle-Musigny Premier Cru, Les Amoureuses",2020,Joseph Drouhin,Red,Burgundy,Chambolle-Musigny,GBP,IB,3,75,1028892,876359,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/droca-2020,500.0,1,0
BAMCM18B,"Ballot Millot, Chevalier-Montrachet Grand Cru",2018,Ballot Millot,White,Burgundy,Chevalier-Montrachet,GBP,IB,3,75,1828593,1047369,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bamcm-2018,583.33,1,0
VOGBB14B,"Domaine Comte Georges de Vogue, Bourgogne, Blanc",2014,Domaine Comte Georges de Vogue,White,Burgundy,Bourgogne,GBP,IB,3,75,1065846,1030672,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vogbb-2014,616.67,1,0
FONM15B,"Domaine Fontaine-Gagnard, Montrachet Grand Cru",2015,Domaine Fontaine-Gagnard,White,Burgundy,Montrachet,GBP,IB,3,75,1068616,890518,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/fonm-2015,666.67,1,0
NAUE19B,"Henri Naudin-Ferrand (Claire Naudin), Echezeaux Grand Cru",2019,Henri Naudin-Ferrand (Claire Naudin),Red,Burgundy,Echezeaux,GBP,IB,3,75,1143627,888728,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/naue-2019,733.33,2,0
VOGBB10B,"Domaine Comte Georges de Vogue, Bourgogne, Blanc",2010,Domaine Comte Georges de Vogue,White,Burgundy,Bourgogne,GBP,IB,3,75,1065846,1030442,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vogbb-2010,733.33,1,0
CATVR10B,"Domaine Sylvain Cathiard, Vosne-Romanee Premier Cru, Reignots",2010,Domaine Sylvain Cathiard,Red,Burgundy,Vosne-Romanee,GBP,IB,3,75,1023666,972942,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catvr-2010,737.0,1,0
ARNVS02B,"Domaine Arnoux-Lachaux, Vosne-Romanee Premier Cru, Les Grands Suchots",2002,Domaine Arnoux-Lachaux,Red,Burgundy,Vosne-Romanee,GBP,IB,3,75,1018839,971221,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/arnvs-2002,775.0,1,0
VOGBB05B,"Domaine Comte Georges de Vogue, Bourgogne, Blanc",2005,Domaine Comte Georges de Vogue,White,Burgundy,Bourgogne,GBP,IB,3,75,1065846,970711,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vogbb-2005,866.67,1,0
ROUSU18B,"Domaine Armand Rousseau, Ruchottes-Chambertin Grand Cru, Clos des Ruchottes",2018,Domaine Armand Rousseau,Red,Burgundy,Ruchottes-Chambertin,GBP,IB,3,75,1128042,979858,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/rousu-2018,880.0,1,0
CATVS15B,"Domaine Sylvain Cathiard, Vosne-Romanee Premier Cru, Les Suchots",2015,Domaine Sylvain Cathiard,Red,Burgundy,Vosne-Romanee,GBP,IB,3,75,1023679,973922,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catvs-2015,1054.0,1,0
